Decision,RelativePath,SizeBytes,Status
optional,"card/compressed/SFX_Card_Play_1.ogg",3064,deleted
optional,"card/compressed/Small_Coin_Drop_001.ogg",23845,deleted
optional,"card/compressed/Small_Reward_001.ogg",20381,deleted
optional,"compressed/back.ogg",3453,deleted
optional,"compressed/click.ogg",3175,deleted
optional,"compressed/hover.ogg",5352,deleted
optional,"dice/Dice_Handling_001.wav",233852,deleted
optional,"dice/Dice_Handling_002.wav",290004,deleted
optional,"dice/Dice_Roll_Velvet_001.wav",115596,deleted
optional,"dice/Dice_Roll_Velvet_002.wav",132548,deleted
optional,"dice/Few_Dice_Roll_001.wav",86424,deleted
optional,"dice/Many_Dice_Roll_Wood_001.wav",426324,deleted
optional,"dice/SFX_Dice_Roll_3.wav",259974,deleted
optional,"dice/Single_Die_Roll_001.wav",72476,deleted
optional,"dice/compressed/Dice_Handling_001.ogg",19706,deleted
optional,"dice/compressed/Dice_Handling_002.ogg",27661,deleted
optional,"dice/compressed/Dice_Roll_Velvet_001.ogg",8500,deleted
optional,"dice/compressed/Dice_Roll_Velvet_002.ogg",10698,deleted
optional,"dice/compressed/Few_Dice_Roll_001.ogg",7217,deleted
optional,"dice/compressed/Many_Dice_Roll_Wood_001.ogg",32729,deleted
optional,"dice/compressed/SFX_Dice_Roll_1.ogg",15641,deleted
optional,"dice/compressed/SFX_Dice_Roll_2.ogg",12606,deleted
optional,"dice/compressed/SFX_Dice_Roll_3.ogg",23739,deleted
optional,"dice/compressed/Single_Die_Roll_001.ogg",7086,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Drink/FOODDrnk_Character Drink 01_KRST.wav",1124448,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Drink/FOODDrnk_Character Drink 02_KRST.wav",952824,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Drink/FOODDrnk_Character Drink 03_KRST.wav",768264,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Drink/FOODDrnk_Character Drink 04_KRST.wav",870516,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Drink/FOODDrnk_Character Drink 05_KRST.wav",881700,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Eat/FOODEat_Character Eat 01_KRST.wav",1199096,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Eat/FOODEat_Character Eat 02_KRST.wav",1465976,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Eat/FOODEat_Character Eat 03_KRST.wav",995504,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Eat/FOODEat_Character Eat 04_KRST.wav",1653992,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Eat/FOODEat_Character Eat 05_KRST.wav",1956140,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Concrete/FEETHmn_Character Fall After Jump Concrete 01_KRST.wav",475160,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Concrete/FEETHmn_Character Fall After Jump Concrete 02_KRST.wav",455090,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Concrete/FEETHmn_Character Fall After Jump Concrete 03_KRST.wav",452396,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Concrete/FEETHmn_Character Fall After Jump Concrete 04_KRST.wav",678416,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Concrete/FEETHmn_Character Fall After Jump Concrete 05_KRST.wav",563342,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Forest/FEETHmn_Character Fall After Jump Forest 01_KRST.wav",705230,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Forest/FEETHmn_Character Fall After Jump Forest 02_KRST.wav",700046,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Forest/FEETHmn_Character Fall After Jump Forest 03_KRST.wav",701732,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Forest/FEETHmn_Character Fall After Jump Forest 04_KRST.wav",702098,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Forest/FEETHmn_Character Fall After Jump Forest 05_KRST.wav",639152,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Gravel/FEETHmn_Character Fall After Jump Gravel 01_KRST.wav",723608,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Gravel/FEETHmn_Character Fall After Jump Gravel 02_KRST.wav",816974,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Gravel/FEETHmn_Character Fall After Jump Gravel 03_KRST.wav",757028,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Gravel/FEETHmn_Character Fall After Jump Gravel 04_KRST.wav",873704,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Gravel/FEETHmn_Character Fall After Jump Gravel 05_KRST.wav",717260,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Water/FEETHmn_Character Fall After Jump Water 01_KRST.wav",1154714,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Water/FEETHmn_Character Fall After Jump Water 02_KRST.wav",1040972,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Water/FEETHmn_Character Fall After Jump Water 03_KRST.wav",881564,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Water/FEETHmn_Character Fall After Jump Water 04_KRST.wav",1139678,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Water/FEETHmn_Character Fall After Jump Water 05_KRST.wav",1102616,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Wood/FEETHmn_Character Fall After Jump Wood 01_KRST.wav",635560,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Wood/FEETHmn_Character Fall After Jump Wood 02_KRST.wav",792478,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Wood/FEETHmn_Character Fall After Jump Wood 03_KRST.wav",564700,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Wood/FEETHmn_Character Fall After Jump Wood 04_KRST.wav",674380,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Fall_After_Jump_Wood/FEETHmn_Character Fall After Jump Wood 05_KRST.wav",643936,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Concrete/FEETHmn_Character Footsteps Concrete 01_KRST.wav",565438,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Concrete/FEETHmn_Character Footsteps Concrete 02_KRST.wav",601960,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Concrete/FEETHmn_Character Footsteps Concrete 03_KRST.wav",502438,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Concrete/FEETHmn_Character Footsteps Concrete 04_KRST.wav",509476,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Concrete/FEETHmn_Character Footsteps Concrete 05_KRST.wav",657802,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Gravel/FEETHmn_Character Footsteps Gravel 01_KRST.wav",758576,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Gravel/FEETHmn_Character Footsteps Gravel 02_KRST.wav",633842,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Gravel/FEETHmn_Character Footsteps Gravel 03_KRST.wav",640256,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Gravel/FEETHmn_Character Footsteps Gravel 04_KRST.wav",586310,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Gravel/FEETHmn_Character Footsteps Gravel 05_KRST.wav",735854,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Wood/FEETHmn_Character Footsteps Wood 01_KRST.wav",535928,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Wood/FEETHmn_Character Footsteps Wood 02_KRST.wav",440378,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Wood/FEETHmn_Character Footsteps Wood 03_KRST.wav",496964,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Wood/FEETHmn_Character Footsteps Wood 04_KRST.wav",431162,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footsteps_Wood/FEETHmn_Character Footsteps Wood 05_KRST.wav",443756,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Forest/FEETHmn_Character Footstep Forest 01_KRST.wav",623006,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Forest/FEETHmn_Character Footstep Forest 02_KRST.wav",722258,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Forest/FEETHmn_Character Footstep Forest 03_KRST.wav",714140,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Forest/FEETHmn_Character Footstep Forest 04_KRST.wav",723998,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Forest/FEETHmn_Character Footstep Forest 05_KRST.wav",689390,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Water/FEETHmn_Character Footstep Water 01_KRST.wav",728168,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Water/FEETHmn_Character Footstep Water 02_KRST.wav",677066,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Water/FEETHmn_Character Footstep Water 03_KRST.wav",719942,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Water/FEETHmn_Character Footstep Water 04_KRST.wav",711560,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Footsteps/Character_Footstep_Water/FEETHmn_Character Footstep Water 05_KRST.wav",686696,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Go_To_Bed/CLOTHHndl_Character Go To Bed 01_KRST.wav",2207478,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Go_To_Bed/CLOTHHndl_Character Go To Bed 02_KRST.wav",2229132,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Metal_With_Fists/FGHTImpt_Character Hitting Metal With Fists 01_KRST.wav",628596,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Metal_With_Fists/FGHTImpt_Character Hitting Metal With Fists 02_KRST.wav",641700,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Metal_With_Fists/FGHTImpt_Character Hitting Metal With Fists 03_KRST.wav",678612,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Rock_With_Fists/FGHTImpt_Character Hitting Rock With Fists 01_KRST.wav",832048,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Rock_With_Fists/FGHTImpt_Character Hitting Rock With Fists 02_KRST.wav",740596,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Rock_With_Fists/FGHTImpt_Character Hitting Rock With Fists 03_KRST.wav",697876,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Tree_With_Fists/FGHTImpt_Character Hitting Tree With Fists 01_KRST.wav",711228,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Tree_With_Fists/FGHTImpt_Character Hitting Tree With Fists 02_KRST.wav",739590,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Tree_With_Fists/FGHTImpt_Character Hitting Tree With Fists 03_KRST.wav",730392,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_With_Fists/FGHTImpt_Character Hitting With Fists 01_KRST.wav",582448,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_With_Fists/FGHTImpt_Character Hitting With Fists 02_KRST.wav",627334,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_With_Fists/FGHTImpt_Character Hitting With Fists 03_KRST.wav",624460,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Wood_With_Fists/FGHTImpt_Character Hitting Wood With Fists 01_KRST.wav",706148,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Wood_With_Fists/FGHTImpt_Character Hitting Wood With Fists 02_KRST.wav",673292,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Hitting_Wood_With_Fists/FGHTImpt_Character Hitting Wood With Fists 03_KRST.wav",672590,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Jump_Into_The_Sea/WATRSplsh_Character Jump Into The Sea 01_KRST.wav",2619206,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Jump_Into_The_Sea/WATRSplsh_Character Jump Into The Sea 02_KRST.wav",2104412,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Level_Up/DSGNSynth_Character Level Up 01_KRST.wav",1640914,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Level_Up/DSGNSynth_Character Level Up 02_KRST.wav",2131024,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Level_Up/DSGNSynth_Character Level Up 03_KRST.wav",2219644,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Level_Up/DSGNSynth_Character Level Up 04_KRST.wav",2217490,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Level_Up/DSGNSynth_Character Level Up 05_KRST.wav",2217490,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Level_Up/DSGNSynth_Character Level Up 06_KRST.wav",3309292,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Open_Plan_Map/PAPRHndl_Character Open Plan Map 01_KRST.wav",1252904,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Open_Plan_Map/PAPRHndl_Character Open Plan Map 02_KRST.wav",1305560,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Open_Plan_Map/PAPRHndl_Character Open Plan Map 03_KRST.wav",1548020,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Open_Plan_Map/PAPRHndl_Character Open Plan Map 04_KRST.wav",1547444,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Punch_Whoosh/FGHTMisc_Character Punch Whoosh 01_KRST.wav",494400,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Punch_Whoosh/FGHTMisc_Character Punch Whoosh 02_KRST.wav",457176,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Punch_Whoosh/FGHTMisc_Character Punch Whoosh 03_KRST.wav",432060,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Punch_Whoosh/FGHTMisc_Character Punch Whoosh 04_KRST.wav",526314,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_A_Box/OBJCont_Search In A Box 01_KRST.wav",2187136,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_A_Box/OBJCont_Search In A Box 02_KRST.wav",1705438,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_A_Box/OBJCont_Search In A Box 03_KRST.wav",1161250,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_Character/CLOTHMvmt_Character Search In Character 01_KRST.wav",1095372,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_Character/CLOTHMvmt_Character Search In Character 02_KRST.wav",1280970,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_Character/CLOTHMvmt_Character Search In Character 03_KRST.wav",942210,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Search_In_Character/CLOTHMvmt_Character Search In Character 04_KRST.wav",1187832,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Start_Jump/MOVEHmn_Character Start Jump 01_KRST.wav",693832,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Start_Jump/MOVEHmn_Character Start Jump 02_KRST.wav",808366,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Start_Jump/MOVEHmn_Character Start Jump 03_KRST.wav",686776,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Start_Jump/MOVEHmn_Character Start Jump 04_KRST.wav",797614,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Start_Jump/MOVEHmn_Character Start Jump 05_KRST.wav",637486,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Damage/FGHTImpt_Character Take Damage 01_KRST.wav",693088,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Damage/FGHTImpt_Character Take Damage 02_KRST.wav",710554,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Damage/FGHTImpt_Character Take Damage 03_KRST.wav",663838,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Damage/FGHTImpt_Character Take Damage 04_KRST.wav",690172,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Pills/HMNCough_Character Throat Swallow Pills 01_KRST.wav",974408,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Pills/HMNCough_Character Throat Swallow Pills 02_KRST.wav",799376,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Pills/OBJCont_Character Drop Pill Into Mouth 01_KRST.wav",730640,deleted
optional,"sfx/ambient/Khron Studio - Sound Of Survival Vol 1 ASSETS/Character/Character_Take_Pills/OBJCont_Character Drop Pill Into Mouth 02_KRST.wav",1337408,deleted
